NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
47;1;17;2:12.448;0;;48.733;0;42.545;0;41.170;0;106.7;32:30.667;11:37:04.419;0:48.733;0:42.545;0:41.170;147.1;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;48.733;42.545;41.170;36.194;36.194;12.539;48.733;24.339;1:13.072;18.206;1:31.278;18.513;1:49.791;22.657;2:12.448;
47;1;18;1:51.858;0;;35.746;0;42.209;0;33.903;0;126.3;34:22.525;11:38:56.277;0:35.746;0:42.209;0:33.903;209.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FCY;35.746;42.209;33.903;25.114;25.114;10.632;35.746;;;;1:17.955;13.371;1:31.326;20.532;1:51.858;
47;1;19;2:11.146;0;;38.901;0;48.516;0;43.729;0;107.7;36:33.671;11:41:07.423;0:38.901;0:48.516;0:43.729;183.1;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FCY;38.901;48.516;43.729;28.075;28.075;10.826;38.901;30.562;1:09.463;17.954;1:27.417;16.457;1:43.874;27.272;2:11.146;
47;1;20;2:25.298;0;;47.038;0;53.283;0;44.977;0;97.3;38:58.969;11:43:32.721;0:47.038;0:53.283;0:44.977;145.2;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FCY;47.038;53.283;44.977;35.474;35.474;11.564;47.038;35.302;1:22.340;17.981;1:40.321;16.860;1:57.181;28.117;2:25.298;
47;1;21;2:20.161;0;;46.016;0;50.053;0;44.092;0;100.8;41:19.130;11:45:52.882;0:46.016;0:50.053;0:44.092;130.1;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FCY;46.016;50.053;44.092;33.991;33.991;12.025;46.016;31.863;1:17.879;18.190;1:36.069;18.163;1:54.232;25.929;2:20.161;
47;1;22;2:13.561;0;;44.861;0;45.315;0;43.385;0;105.8;43:32.691;11:48:06.443;0:44.861;0:45.315;0:43.385;133.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FCY;44.861;45.315;43.385;33.380;33.380;11.481;44.861;28.907;1:13.768;16.408;1:30.176;17.714;1:47.890;25.671;2:13.561;
47;1;23;2:10.170;0;;47.107;0;43.227;0;39.836;0;108.6;45:42.861;11:50:16.613;0:47.107;0:43.227;0:39.836;137.1;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FF;47.107;43.227;39.836;35.458;35.458;11.649;47.107;26.024;1:13.131;17.203;1:30.334;16.745;1:47.079;23.091;2:10.170;
5;1;1;1:51.471;0;;41.686;0;35.591;0;34.194;0;126.8;1:51.471;11:06:25.223;0:41.686;0:35.591;0:34.194;200.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;41.686;35.591;34.194;30.857;30.857;10.829;41.686;19.667;1:01.353;15.924;1:17.277;13.454;1:30.731;20.740;1:51.471;
5;1;2;2:04.607;0;;35.660;0;36.822;0;52.125;0;113.4;3:56.078;11:08:29.830;0:35.660;0:36.822;0:52.125;212.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;35.660;36.822;52.125;25.061;25.061;10.599;35.660;20.490;56.150;16.332;1:12.482;25.883;1:38.365;26.242;2:04.607;
5;1;3;2:14.388;0;;50.804;0;42.293;0;41.291;0;105.1;6:10.466;11:10:44.218;0:50.804;0:42.293;0:41.291;149.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;50.804;42.293;41.291;37.492;37.492;13.312;50.804;24.745;1:15.549;17.548;1:33.097;18.921;1:52.018;22.370;2:14.388;
5;1;4;2:42.036;0;;1:30.308;0;35.922;0;35.806;0;87.2;8:52.502;11:13:26.254;1:30.308;0:35.922;0:35.806;212.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;90.308;35.922;35.806;1:19.145;1:19.145;11.163;1:30.308;20.174;1:50.482;15.748;2:06.230;13.381;2:19.611;22.425;2:42.036;
5;1;5;1:43.584;0;;35.517;0;34.613;0;33.454;0;136.4;10:36.086;11:15:09.838;0:35.517;0:34.613;0:33.454;202.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.517;34.613;33.454;25.221;25.221;10.296;35.517;19.419;54.936;15.194;1:10.130;13.084;1:23.214;20.370;1:43.584;
5;1;6;1:42.924;0;;35.023;0;34.623;0;33.278;0;137.3;12:19.010;11:16:52.762;0:35.023;0:34.623;0:33.278;205.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.023;34.623;33.278;24.677;24.677;10.346;35.023;19.633;54.656;14.990;1:09.646;12.968;1:22.614;20.310;1:42.924;
5;1;7;1:42.369;0;;34.905;0;34.351;0;33.113;0;138.0;14:01.379;11:18:35.131;0:34.905;0:34.351;0:33.113;206.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.905;34.351;33.113;24.679;24.679;10.226;34.905;19.396;54.301;14.955;1:09.256;12.957;1:22.213;20.156;1:42.369;
5;1;8;1:43.314;0;;35.037;0;34.881;0;33.396;0;136.8;15:44.693;11:20:18.445;0:35.037;0:34.881;0:33.396;208.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.037;34.881;33.396;24.660;24.660;10.377;35.037;19.702;54.739;15.179;1:09.918;13.043;1:22.961;20.353;1:43.314;
5;1;9;1:42.361;0;;34.903;0;34.352;0;33.106;0;138.0;17:27.054;11:22:00.806;0:34.903;0:34.352;0:33.106;206.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.903;34.352;33.106;24.684;24.684;10.219;34.903;19.351;54.254;15.001;1:09.255;13.012;1:22.267;20.094;1:42.361;
5;1;10;1:42.530;0;;34.835;0;34.272;0;33.423;0;137.8;19:09.584;11:23:43.336;0:34.835;0:34.272;0:33.423;207.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.835;34.272;33.423;24.562;24.562;10.273;34.835;19.410;54.245;14.862;1:09.107;12.963;1:22.070;20.460;1:42.530;
5;1;11;1:42.762;0;;35.173;0;34.218;2;33.371;0;137.5;20:52.346;11:25:26.098;0:35.173;0:34.218;0:33.371;207.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.173;34.218;33.371;24.808;24.808;10.365;35.173;19.344;54.517;14.874;1:09.391;12.925;1:22.316;20.446;1:42.762;
5;1;12;1:42.150;2;;34.905;0;34.317;0;32.928;2;138.3;22:34.496;11:27:08.248;0:34.905;0:34.317;0:32.928;207.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.905;34.317;32.928;24.567;24.567;10.338;34.905;19.260;54.165;15.057;1:09.222;12.919;1:22.141;20.009;1:42.150;
5;1;13;1:45.841;0;;34.984;0;34.436;0;36.421;0;133.5;24:20.337;11:28:54.089;0:34.984;0:34.436;0:36.421;208.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;34.984;34.436;36.421;24.626;24.626;10.358;34.984;19.329;54.313;15.107;1:09.420;15.341;1:24.761;21.080;1:45.841;
5;1;14;1:46.127;0;;36.341;0;35.916;0;33.870;0;133.1;26:06.464;11:30:40.216;0:36.341;0:35.916;0:33.870;200.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;36.341;35.916;33.870;25.492;25.492;10.849;36.341;20.442;56.783;15.474;1:12.257;13.633;1:25.890;20.237;1:46.127;
5;1;15;1:53.779;0;;36.487;0;35.948;0;41.344;0;124.2;28:00.243;11:32:33.995;0:36.487;0:35.948;0:41.344;190.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;36.487;35.948;41.344;25.702;25.702;10.785;36.487;20.451;56.938;15.497;1:12.435;13.953;1:26.388;27.391;1:53.779;
5;1;16;2:31.447;0;;50.364;0;49.867;0;51.216;0;93.3;30:31.690;11:35:05.442;0:50.364;0:49.867;0:51.216;139.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;50.364;49.867;51.216;39.184;39.184;11.180;50.364;33.494;1:23.858;16.373;1:40.231;22.531;2:02.762;28.685;2:31.447;
5;1;17;2:05.645;0;;46.942;0;41.973;0;36.730;0;112.5;32:37.335;11:37:11.087;0:46.942;0:41.973;0:36.730;163.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.942;41.973;36.730;35.888;35.888;11.054;46.942;25.996;1:12.938;15.977;1:28.915;16.481;1:45.396;20.249;2:05.645;
51;1;1;1:57.278;0;;43.266;0;38.403;0;35.609;0;120.5;1:57.278;11:06:31.030;0:43.266;0:38.403;0:35.609;195.3;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;43.266;38.403;35.609;32.120;32.120;11.146;43.266;20.577;1:03.843;17.826;1:21.669;14.225;1:35.894;21.384;1:57.278;
51;1;2;2:02.967;0;;36.361;0;37.534;0;49.072;0;114.9;4:00.245;11:08:33.997;0:36.361;0:37.534;0:49.072;206.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FCY;36.361;37.534;49.072;25.187;25.187;11.174;36.361;21.115;57.476;16.419;1:13.895;25.481;1:39.376;23.591;2:02.967;
51;1;3;2:12.450;0;;49.587;0;42.897;0;39.966;0;106.7;6:12.695;11:10:46.447;0:49.587;0:42.897;0:39.966;139.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;49.587;42.897;39.966;36.984;36.984;12.603;49.587;26.912;1:16.499;15.985;1:32.484;18.486;1:50.970;21.480;2:12.450;
51;1;4;1:46.201;0;;37.235;0;35.354;0;33.612;0;133.1;7:58.896;11:12:32.648;0:37.235;0:35.354;0:33.612;212.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;37.235;35.354;33.612;26.573;26.573;10.662;37.235;19.968;57.203;15.386;1:12.589;13.367;1:25.956;20.245;1:46.201;
51;1;5;1:42.375;0;;34.855;0;34.485;0;33.035;0;138.0;9:41.271;11:14:15.023;0:34.855;0:34.485;0:33.035;210.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.855;34.485;33.035;24.609;24.609;10.246;34.855;19.309;54.164;15.176;1:09.340;13.030;1:22.370;20.005;1:42.375;
51;1;6;1:42.120;0;;34.796;0;34.282;0;33.042;0;138.4;11:23.391;11:15:57.143;0:34.796;0:34.282;0:33.042;210.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.796;34.282;33.042;24.665;24.665;10.131;34.796;19.120;53.916;15.162;1:09.078;13.122;1:22.200;19.920;1:42.120;
51;1;7;1:42.570;0;;34.947;0;34.524;0;33.099;0;137.8;13:05.961;11:17:39.713;0:34.947;0:34.524;0:33.099;211.4;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.947;34.524;33.099;24.549;24.549;10.398;34.947;19.473;54.420;15.051;1:09.471;13.138;1:22.609;19.961;1:42.570;
51;1;8;1:41.823;0;;34.780;0;34.163;0;32.880;2;138.8;14:47.784;11:19:21.536;0:34.780;0:34.163;0:32.880;212.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.780;34.163;32.880;24.542;24.542;10.238;34.780;19.248;54.028;14.915;1:08.943;12.974;1:21.917;19.906;1:41.823;
51;1;9;1:43.036;0;;35.261;0;34.852;0;32.923;0;137.1;16:30.820;11:21:04.572;0:35.261;0:34.852;0:32.923;211.4;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;35.261;34.852;32.923;24.764;24.764;10.497;35.261;19.675;54.936;15.177;1:10.113;12.984;1:23.097;19.939;1:43.036;
51;1;10;1:43.036;0;;34.577;0;35.443;0;33.016;0;137.1;18:13.856;11:22:47.608;0:34.577;0:35.443;0:33.016;212.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.577;35.443;33.016;24.307;24.307;10.270;34.577;19.711;54.288;15.732;1:10.020;13.128;1:23.148;19.888;1:43.036;
51;1;11;1:42.621;0;;34.793;0;34.162;0;33.666;0;137.7;19:56.477;11:24:30.229;0:34.793;0:34.162;0:33.666;209.3;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.793;34.162;33.666;24.548;24.548;10.245;34.793;19.328;54.121;14.834;1:08.955;13.038;1:21.993;20.628;1:42.621;
51;1;12;1:43.846;0;;35.450;0;35.107;0;33.289;0;136.1;21:40.323;11:26:14.075;0:35.450;0:35.107;0:33.289;208.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;35.450;35.107;33.289;25.079;25.079;10.371;35.450;19.444;54.894;15.663;1:10.557;13.355;1:23.912;19.934;1:43.846;
51;1;13;1:41.567;2;;34.356;2;34.078;2;33.133;0;139.1;23:21.890;11:27:55.642;0:34.356;0:34.078;0:33.133;214.3;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.356;34.078;33.133;24.106;24.106;10.250;34.356;19.280;53.636;14.798;1:08.434;13.051;1:21.485;20.082;1:41.567;
51;1;14;1:57.679;0;;42.442;0;36.850;0;38.387;0;120.1;25:19.569;11:29:53.321;0:42.442;0:36.850;0:38.387;189.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FCY;42.442;36.850;38.387;31.117;31.117;11.325;42.442;21.061;1:03.503;15.789;1:19.292;14.960;1:34.252;23.427;1:57.679;
51;1;15;2:29.327;0;;49.240;0;51.494;0;48.593;0;94.6;27:48.896;11:32:22.648;0:49.240;0:51.494;0:48.593;135.0;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FCY;49.240;51.494;48.593;37.209;37.209;12.031;49.240;33.241;1:22.481;18.253;1:40.734;20.051;2:00.785;28.542;2:29.327;
51;1;16;2:32.175;0;;52.089;0;50.383;0;49.703;0;92.9;30:21.071;11:34:54.823;0:52.089;0:50.383;0:49.703;117.0;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FCY;52.089;50.383;49.703;39.529;39.529;12.560;52.089;31.722;1:23.811;18.661;1:42.472;21.010;2:03.482;28.693;2:32.175;
51;1;17;2:10.216;0;;48.315;0;41.740;0;40.161;0;108.5;32:31.287;11:37:05.039;0:48.315;0:41.740;0:40.161;145.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;48.315;41.740;40.161;35.902;35.902;12.413;48.315;24.792;1:13.107;16.948;1:30.055;18.753;1:48.808;21.408;2:10.216;
51;1;18;1:44.327;0;;35.915;0;35.381;0;33.031;0;135.4;34:15.614;11:38:49.366;0:35.915;0:35.381;0:33.031;212.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FCY;35.915;35.381;33.031;25.177;25.177;10.738;35.915;20.221;56.136;15.160;1:11.296;12.960;1:24.256;20.071;1:44.327;
51;1;19;2:11.650;0;;40.591;0;46.059;0;45.000;0;107.3;36:27.264;11:41:01.016;0:40.591;0:46.059;0:45.000;189.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FCY;40.591;46.059;45.000;28.239;28.239;12.352;40.591;27.355;1:07.946;18.704;1:26.650;18.159;1:44.809;26.841;2:11.650;
51;1;20;2:22.946;0;;48.977;0;49.607;0;44.362;0;98.9;38:50.210;11:43:23.962;0:48.977;0:49.607;0:44.362;126.0;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FCY;48.977;49.607;44.362;36.258;36.258;12.719;48.977;31.039;1:20.016;18.568;1:38.584;17.582;1:56.166;26.780;2:22.946;
51;1;21;2:22.016;0;;49.313;0;48.774;0;43.929;0;99.5;41:12.226;11:45:45.978;0:49.313;0:48.774;0:43.929;134.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FCY;49.313;48.774;43.929;35.710;35.710;13.603;49.313;29.907;1:19.220;18.867;1:38.087;17.837;1:55.924;26.092;2:22.016;
51;1;22;2:13.876;0;;45.825;0;45.339;0;42.712;0;105.6;43:26.102;11:47:59.854;0:45.825;0:45.339;0:42.712;135.0;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FCY;45.825;45.339;42.712;33.407;33.407;12.418;45.825;26.752;1:12.577;18.587;1:31.164;17.301;1:48.465;25.411;2:13.876;
51;1;23;2:09.188;0;;46.666;0;42.189;0;40.333;0;109.4;45:35.290;11:50:09.042;0:46.666;0:42.189;0:40.333;138.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FF;46.666;42.189;40.333;34.544;34.544;12.122;46.666;25.118;1:11.784;17.071;1:28.855;16.413;1:45.268;23.920;2:09.188;
55;1;1;1:49.199;0;;39.050;0;35.982;0;34.167;0;129.4;1:49.199;11:06:22.951;0:39.050;0:35.982;0:34.167;199.3;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;39.050;35.982;34.167;28.483;28.483;10.567;39.050;19.947;58.997;16.035;1:15.032;13.748;1:28.780;20.419;1:49.199;
55;1;2;2:04.371;0;;35.554;0;39.596;0;49.221;0;113.6;3:53.570;11:08:27.322;0:35.554;0:39.596;0:49.221;209.3;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;35.554;39.596;49.221;24.955;24.955;10.599;35.554;22.271;57.825;17.325;1:15.150;23.319;1:38.469;25.902;2:04.371;
55;1;3;2:15.587;0;;50.718;0;42.847;0;42.022;0;104.2;6:09.157;11:10:42.909;0:50.718;0:42.847;0:42.022;152.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;50.718;42.847;42.022;37.430;37.430;13.288;50.718;24.301;1:15.019;18.546;1:33.565;19.210;1:52.775;22.812;2:15.587;
55;1;4;1:43.772;0;;36.175;0;34.840;0;32.757;0;136.2;7:52.929;11:12:26.681;0:36.175;0:34.840;0:32.757;206.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;36.175;34.840;32.757;25.618;25.618;10.557;36.175;19.606;55.781;15.234;1:11.015;12.919;1:23.934;19.838;1:43.772;
55;1;5;1:41.810;0;;34.696;0;34.314;0;32.800;0;138.8;9:34.739;11:14:08.491;0:34.696;0:34.314;0:32.800;213.0;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.696;34.314;32.800;24.478;24.478;10.218;34.696;19.119;53.815;15.195;1:09.010;12.913;1:21.923;19.887;1:41.810;
55;1;6;1:41.909;0;;34.759;0;34.255;0;32.895;0;138.7;11:16.648;11:15:50.400;0:34.759;0:34.255;0:32.895;212.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.759;34.255;32.895;24.545;24.545;10.214;34.759;19.082;53.841;15.173;1:09.014;12.880;1:21.894;20.015;1:41.909;
55;1;7;1:42.358;0;;34.640;0;34.808;0;32.910;0;138.1;12:59.006;11:17:32.758;0:34.640;0:34.808;0:32.910;215.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.640;34.808;32.910;24.535;24.535;10.105;34.640;19.279;53.919;15.529;1:09.448;13.103;1:22.551;19.807;1:42.358;
55;1;8;1:40.976;0;;34.062;2;34.307;0;32.607;0;139.9;14:39.982;11:19:13.734;0:34.062;0:34.307;0:32.607;214.3;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.062;34.307;32.607;24.022;24.022;10.040;34.062;19.127;53.189;15.180;1:08.369;12.839;1:21.208;19.768;1:40.976;
55;1;9;1:42.891;0;;35.036;0;34.146;0;33.709;0;137.3;16:22.873;11:20:56.625;0:35.036;0:34.146;0:33.709;213.0;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;35.036;34.146;33.709;24.465;24.465;10.571;35.036;19.042;54.078;15.104;1:09.182;13.223;1:22.405;20.486;1:42.891;
55;1;10;1:41.234;0;;35.063;0;33.831;0;32.340;3;139.6;18:04.107;11:22:37.859;0:35.063;0:33.831;0:32.340;207.3;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;35.063;33.831;32.340;24.784;24.784;10.279;35.063;19.137;54.200;14.694;1:08.894;12.725;1:21.619;19.615;1:41.234;
55;1;11;1:40.576;0;;34.093;0;33.667;0;32.816;0;140.5;19:44.683;11:24:18.435;0:34.093;0:33.667;0:32.816;214.3;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.093;33.667;32.816;23.914;23.914;10.179;34.093;18.979;53.072;14.688;1:07.760;12.984;1:20.744;19.832;1:40.576;
55;1;12;1:40.409;3;;34.176;0;33.666;2;32.567;0;140.7;21:25.092;11:25:58.844;0:34.176;0:33.666;0:32.567;210.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.176;33.666;32.567;24.065;24.065;10.111;34.176;19.102;53.278;14.564;1:07.842;12.876;1:20.718;19.691;1:40.409;
55;1;13;1:42.812;0;;34.301;0;35.497;0;33.014;0;137.4;23:07.904;11:27:41.656;0:34.301;0:35.497;0:33.014;213.0;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.301;35.497;33.014;24.039;24.039;10.262;34.301;18.972;53.273;16.525;1:09.798;13.411;1:23.209;19.603;1:42.812;
55;1;14;2:02.086;0;;34.121;0;38.300;0;49.665;0;115.7;25:09.990;11:29:43.742;0:34.121;0:38.300;0:49.665;209.3;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;34.121;38.300;49.665;24.038;24.038;10.083;34.121;20.786;54.907;17.514;1:12.421;19.186;1:31.607;30.479;2:02.086;
55;1;15;2:33.456;0;;53.978;0;50.614;0;48.864;0;92.1;27:43.446;11:32:17.198;0:53.978;0:50.614;0:48.864;107.0;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;53.978;50.614;48.864;40.364;40.364;13.614;53.978;31.561;1:25.539;19.053;1:44.592;19.991;2:04.583;28.873;2:33.456;
55;1;16;2:32.086;0;;53.280;0;50.472;0;48.334;0;92.9;30:15.532;11:34:49.284;0:53.280;0:50.472;0:48.334;112.0;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;53.280;50.472;48.334;39.593;39.593;13.687;53.280;31.451;1:24.731;19.021;1:43.752;20.046;2:03.798;28.288;2:32.086;
55;1;17;2:14.307;0;;49.660;0;43.016;0;41.631;0;105.2;32:29.839;11:37:03.591;0:49.660;0:43.016;0:41.631;155.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;49.660;43.016;41.631;36.810;36.810;12.850;49.660;24.138;1:13.798;18.878;1:32.676;18.492;1:51.168;23.139;2:14.307;
55;1;18;1:41.644;0;;35.151;0;34.023;0;32.470;0;139.0;34:11.483;11:38:45.235;0:35.151;0:34.023;0:32.470;205.3;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;35.151;34.023;32.470;24.967;24.967;10.184;35.151;19.203;54.354;14.820;1:09.174;12.824;1:21.998;19.646;1:41.644;
55;1;19;2:13.491;0;;42.134;0;46.118;0;45.239;0;105.9;36:24.974;11:40:58.726;0:42.134;0:46.118;0:45.239;186.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;42.134;46.118;45.239;29.981;29.981;12.153;42.134;26.624;1:08.758;19.494;1:28.252;18.164;1:46.416;27.075;2:13.491;
55;1;20;2:22.529;0;;48.978;0;48.699;0;44.852;0;99.1;38:47.503;11:43:21.255;0:48.978;0:48.699;0:44.852;127.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;48.978;48.699;44.852;35.860;35.860;13.118;48.978;29.810;1:18.788;18.889;1:37.677;18.140;1:55.817;26.712;2:22.529;
55;1;21;2:21.959;0;;49.176;0;48.898;0;43.885;0;99.5;41:09.462;11:45:43.214;0:49.176;0:48.898;0:43.885;125.0;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;49.176;48.898;43.885;36.188;36.188;12.988;49.176;29.991;1:19.167;18.907;1:38.074;17.699;1:55.773;26.186;2:21.959;
55;1;22;2:13.627;0;;45.847;0;45.190;0;42.590;0;105.7;43:23.089;11:47:56.841;0:45.847;0:45.190;0:42.590;139.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;45.847;45.190;42.590;33.430;33.430;12.417;45.847;27.138;1:12.985;18.052;1:31.037;16.917;1:47.954;25.673;2:13.627;
55;1;23;2:07.761;0;;46.757;0;41.937;0;39.067;0;110.6;45:30.850;11:50:04.602;0:46.757;0:41.937;0:39.067;151.0;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;46.757;41.937;39.067;34.478;34.478;12.279;46.757;23.852;1:10.609;18.085;1:28.694;15.814;1:44.508;23.253;2:07.761;
57;1;1;2:00.451;0;;46.491;0;37.608;0;36.352;0;117.3;2:00.451;11:06:34.203;0:46.491;0:37.608;0:36.352;194.2;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.491;37.608;36.352;34.920;34.920;11.571;46.491;21.079;1:07.570;16.529;1:24.099;14.344;1:38.443;22.008;2:00.451;
57;1;2;2:12.120;0;;39.301;0;41.913;0;50.906;0;107.0;4:12.571;11:08:46.323;0:39.301;0:41.913;0:50.906;203.0;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;39.301;41.913;50.906;27.213;27.213;12.088;39.301;24.766;1:04.067;17.147;1:21.214;28.463;1:49.677;22.443;2:12.120;
57;1;3;2:07.269;0;;46.376;0;43.651;0;37.242;0;111.0;6:19.840;11:10:53.592;0:46.376;0:43.651;0:37.242;189.1;Jeff Curry;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.376;43.651;37.242;34.100;34.100;12.276;46.376;26.646;1:13.022;17.005;1:30.027;15.615;1:45.642;21.627;2:07.269;
