NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
46;1;12;2:20.858;0;;43.270;0;48.129;0;49.459;0;100.3;20:54.267;09:10:16.583;0:43.270;0:48.129;0:49.459;213.0;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;FCY;43.270;48.129;49.459;26.351;26.351;16.919;43.270;31.965;1:15.235;16.164;1:31.399;19.527;1:50.926;29.932;2:20.858;
46;1;13;2:34.575;0;;55.990;0;49.554;0;49.031;0;91.4;23:28.842;09:12:51.158;0:55.990;0:49.554;0:49.031;128.1;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;FCY;55.990;49.554;49.031;42.775;42.775;13.215;55.990;31.962;1:27.952;17.592;1:45.544;20.491;2:06.035;28.540;2:34.575;
46;1;14;2:26.080;0;;52.156;0;47.836;0;46.088;0;96.7;25:54.922;09:15:17.238;0:52.156;0:47.836;0:46.088;126.0;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;FCY;52.156;47.836;46.088;40.580;40.580;11.576;52.156;29.734;1:21.890;18.102;1:39.992;18.213;1:58.205;27.875;2:26.080;
46;1;15;2:13.472;0;;48.809;0;40.765;0;43.898;0;105.9;28:08.394;09:17:30.710;0:48.809;0:40.765;0:43.898;162.2;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;48.809;40.765;43.898;37.760;37.760;11.049;48.809;23.045;1:11.854;17.720;1:29.574;19.695;1:49.269;24.203;2:13.472;
46;1;16;1:42.684;0;;34.900;0;34.378;0;33.406;0;137.6;29:51.078;09:19:13.394;0:34.900;0:34.378;0:33.406;211.4;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;34.900;34.378;33.406;24.560;24.560;10.340;34.900;19.186;54.086;15.192;1:09.278;13.259;1:22.537;20.147;1:42.684;
46;1;17;1:41.878;0;;34.552;0;34.170;0;33.156;0;138.7;31:32.956;09:20:55.272;0:34.552;0:34.170;0:33.156;213.0;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;34.552;34.170;33.156;24.336;24.336;10.216;34.552;19.336;53.888;14.834;1:08.722;13.170;1:21.892;19.986;1:41.878;
46;1;18;1:41.466;0;;34.511;0;34.372;0;32.583;0;139.3;33:14.422;09:22:36.738;0:34.511;0:34.372;0:32.583;216.0;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;34.511;34.372;32.583;24.231;24.231;10.280;34.511;19.391;53.902;14.981;1:08.883;12.902;1:21.785;19.681;1:41.466;
46;1;19;1:41.995;0;;34.733;0;34.443;0;32.819;0;138.5;34:56.417;09:24:18.733;0:34.733;0:34.443;0:32.819;217.3;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;34.733;34.443;32.819;24.288;24.288;10.445;34.733;19.531;54.264;14.912;1:09.176;12.903;1:22.079;19.916;1:41.995;
46;1;20;1:40.776;0;;34.220;0;33.765;0;32.791;0;140.2;36:37.193;09:25:59.509;0:34.220;0:33.765;0:32.791;214.3;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;34.220;33.765;32.791;24.002;24.002;10.218;34.220;19.098;53.318;14.667;1:07.985;12.889;1:20.874;19.902;1:40.776;
46;1;21;1:40.477;0;;34.103;0;33.736;0;32.638;0;140.6;38:17.670;09:27:39.986;0:34.103;0:33.736;0:32.638;214.3;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;34.103;33.736;32.638;23.923;23.923;10.180;34.103;19.088;53.191;14.648;1:07.839;12.835;1:20.674;19.803;1:40.477;
46;1;22;1:40.808;0;;34.151;0;33.922;0;32.735;0;140.2;39:58.478;09:29:20.794;0:34.151;0:33.922;0:32.735;213.0;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;34.151;33.922;32.735;24.000;24.000;10.151;34.151;19.162;53.313;14.760;1:08.073;12.863;1:20.936;19.872;1:40.808;
46;1;23;1:40.606;0;;34.265;0;33.711;0;32.630;0;140.5;41:39.084;09:31:01.400;0:34.265;0:33.711;0:32.630;213.0;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;34.265;33.711;32.630;24.041;24.041;10.224;34.265;19.074;53.339;14.637;1:07.976;12.821;1:20.797;19.809;1:40.606;
46;1;24;1:40.961;0;;34.154;0;33.930;0;32.877;0;140.0;43:20.045;09:32:42.361;0:34.154;0:33.930;0:32.877;213.0;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;34.154;33.930;32.877;23.931;23.931;10.223;34.154;19.212;53.366;14.718;1:08.084;13.005;1:21.089;19.872;1:40.961;
46;1;25;1:41.432;0;;34.235;0;34.100;0;33.097;0;139.3;45:01.477;09:34:23.793;0:34.235;0:34.100;0:33.097;214.3;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;34.235;34.100;33.097;24.047;24.047;10.188;34.235;19.231;53.466;14.869;1:08.335;13.112;1:21.447;19.985;1:41.432;
46;1;26;1:41.091;0;;34.223;0;33.947;0;32.921;0;139.8;46:42.568;09:36:04.884;0:34.223;0:33.947;0:32.921;214.3;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;FF;34.223;33.947;32.921;24.021;24.021;10.202;34.223;19.145;53.368;14.802;1:08.170;12.955;1:21.125;19.966;1:41.091;
47;1;1;1:46.337;0;;37.865;0;35.031;0;33.441;0;132.9;1:46.337;08:51:08.653;0:37.865;0:35.031;0:33.441;193.2;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;37.865;35.031;33.441;27.045;27.045;10.820;37.865;19.879;57.744;15.152;1:12.896;13.300;1:26.196;20.141;1:46.337;
47;1;2;1:40.503;0;;34.214;0;33.726;0;32.563;2;140.6;3:26.840;08:52:49.156;0:34.214;0:33.726;0:32.563;213.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.214;33.726;32.563;23.994;23.994;10.220;34.214;19.001;53.215;14.725;1:07.940;12.840;1:20.780;19.723;1:40.503;
47;1;3;1:40.406;0;;34.124;0;33.665;0;32.617;0;140.7;5:07.246;08:54:29.562;0:34.124;0:33.665;0:32.617;216.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.124;33.665;32.617;23.942;23.942;10.182;34.124;18.959;53.083;14.706;1:07.789;12.854;1:20.643;19.763;1:40.406;
47;1;4;1:40.380;0;;34.129;0;33.664;0;32.587;0;140.8;6:47.626;08:56:09.942;0:34.129;0:33.664;0:32.587;216.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.129;33.664;32.587;23.920;23.920;10.209;34.129;18.971;53.100;14.693;1:07.793;12.818;1:20.611;19.769;1:40.380;
47;1;5;1:41.201;0;;34.241;0;33.750;0;33.210;0;139.6;8:28.827;08:57:51.143;0:34.241;0:33.750;0:33.210;216.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.241;33.750;33.210;23.980;23.980;10.261;34.241;18.921;53.162;14.829;1:07.991;13.262;1:21.253;19.948;1:41.201;
47;1;6;1:41.459;0;;34.629;0;34.253;0;32.577;0;139.3;10:10.286;08:59:32.602;0:34.629;0:34.253;0:32.577;216.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.629;34.253;32.577;24.031;24.031;10.598;34.629;19.612;54.241;14.641;1:08.882;12.798;1:21.680;19.779;1:41.459;
47;1;7;1:40.684;0;;34.567;0;33.509;2;32.608;0;140.3;11:50.970;09:01:13.286;0:34.567;0:33.509;0:32.608;217.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.567;33.509;32.608;24.273;24.273;10.294;34.567;18.806;53.373;14.703;1:08.076;12.844;1:20.920;19.764;1:40.684;
47;1;8;1:42.163;0;;34.688;0;34.212;0;33.263;0;138.3;13:33.133;09:02:55.449;0:34.688;0:34.212;0:33.263;216.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.688;34.212;33.263;24.032;24.032;10.656;34.688;19.070;53.758;15.142;1:08.900;13.362;1:22.262;19.901;1:42.163;
47;1;9;1:40.604;0;;34.141;0;33.668;0;32.795;0;140.5;15:13.737;09:04:36.053;0:34.141;0:33.668;0:32.795;215.1;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.141;33.668;32.795;23.931;23.931;10.210;34.141;18.962;53.103;14.706;1:07.809;12.967;1:20.776;19.828;1:40.604;
47;1;10;1:40.322;2;;34.117;2;33.533;0;32.672;0;140.9;16:54.059;09:06:16.375;0:34.117;0:33.533;0:32.672;215.1;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.117;33.533;32.672;23.893;23.893;10.224;34.117;18.893;53.010;14.640;1:07.650;12.820;1:20.470;19.852;1:40.322;
47;1;11;1:41.031;0;;34.403;0;33.921;0;32.707;0;139.9;18:35.090;09:07:57.406;0:34.403;0:33.921;0:32.707;214.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.403;33.921;32.707;23.978;23.978;10.425;34.403;19.090;53.493;14.831;1:08.324;12.875;1:21.199;19.832;1:41.031;
47;1;12;2:19.780;0;;42.065;0;48.584;0;49.131;0;101.1;20:54.870;09:10:17.186;0:42.065;0:48.584;0:49.131;214.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FCY;42.065;48.584;49.131;25.642;25.642;16.423;42.065;32.442;1:14.507;16.142;1:30.649;19.448;1:50.097;29.683;2:19.780;
47;1;13;2:34.532;0;;56.042;0;49.290;0;49.200;0;91.4;23:29.402;09:12:51.718;0:56.042;0:49.290;0:49.200;126.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FCY;56.042;49.290;49.200;43.411;43.411;12.631;56.042;31.722;1:27.764;17.568;1:45.332;20.557;2:05.889;28.643;2:34.532;
47;1;14;2:25.995;0;;52.150;0;47.784;0;46.061;0;96.8;25:55.397;09:15:17.713;0:52.150;0:47.784;0:46.061;135.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FCY;52.150;47.784;46.061;40.689;40.689;11.461;52.150;29.687;1:21.837;18.097;1:39.934;18.204;1:58.138;27.857;2:25.995;
47;1;15;2:13.189;0;;48.707;0;40.754;0;43.728;0;106.1;28:08.586;09:17:30.902;0:48.707;0:40.754;0:43.728;159.1;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;48.707;40.754;43.728;37.557;37.557;11.150;48.707;23.059;1:11.766;17.695;1:29.461;19.576;1:49.037;24.152;2:13.189;
47;1;16;1:42.772;0;;35.231;0;34.060;0;33.481;0;137.5;29:51.358;09:19:13.674;0:35.231;0:34.060;0:33.481;209.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;35.231;34.060;33.481;24.888;24.888;10.343;35.231;19.200;54.431;14.860;1:09.291;13.270;1:22.561;20.211;1:42.772;
47;1;17;1:42.048;0;;34.997;0;34.266;0;32.785;0;138.5;31:33.406;09:20:55.722;0:34.997;0:34.266;0:32.785;211.4;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.997;34.266;32.785;24.526;24.526;10.471;34.997;19.115;54.112;15.151;1:09.263;12.928;1:22.191;19.857;1:42.048;
47;1;18;1:41.371;0;;34.329;0;34.268;0;32.774;0;139.4;33:14.777;09:22:37.093;0:34.329;0:34.268;0:32.774;216.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.329;34.268;32.774;24.033;24.033;10.296;34.329;19.154;53.483;15.114;1:08.597;12.969;1:21.566;19.805;1:41.371;
47;1;19;1:42.334;0;;34.591;0;34.906;0;32.837;0;138.1;34:57.111;09:24:19.427;0:34.591;0:34.906;0:32.837;216.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.591;34.906;32.837;24.073;24.073;10.518;34.591;19.547;54.138;15.359;1:09.497;13.009;1:22.506;19.828;1:42.334;
47;1;20;1:42.006;0;;34.441;0;34.736;0;32.829;0;138.5;36:39.117;09:26:01.433;0:34.441;0:34.736;0:32.829;214.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.441;34.736;32.829;24.091;24.091;10.350;34.441;19.340;53.781;15.396;1:09.177;12.884;1:22.061;19.945;1:42.006;
47;1;21;1:40.749;0;;34.326;0;33.729;0;32.694;0;140.3;38:19.866;09:27:42.182;0:34.326;0:33.729;0:32.694;217.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.326;33.729;32.694;24.019;24.019;10.307;34.326;18.940;53.266;14.789;1:08.055;12.821;1:20.876;19.873;1:40.749;
47;1;22;1:40.545;0;;34.159;0;33.723;0;32.663;0;140.5;40:00.411;09:29:22.727;0:34.159;0:33.723;0:32.663;217.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.159;33.723;32.663;23.904;23.904;10.255;34.159;18.974;53.133;14.749;1:07.882;12.798;1:20.680;19.865;1:40.545;
47;1;23;1:40.697;0;;34.305;0;33.694;0;32.698;0;140.3;41:41.108;09:31:03.424;0:34.305;0:33.694;0:32.698;215.1;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.305;33.694;32.698;23.998;23.998;10.307;34.305;18.933;53.238;14.761;1:07.999;12.766;1:20.765;19.932;1:40.697;
47;1;24;1:40.901;0;;34.250;0;33.779;0;32.872;0;140.0;43:22.009;09:32:44.325;0:34.250;0:33.779;0:32.872;214.3;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.250;33.779;32.872;23.869;23.869;10.381;34.250;19.115;53.365;14.664;1:08.029;12.829;1:20.858;20.043;1:40.901;
47;1;25;1:41.108;0;;34.412;0;33.957;0;32.739;0;139.8;45:03.117;09:34:25.433;0:34.412;0:33.957;0:32.739;213.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;GF;34.412;33.957;32.739;24.139;24.139;10.273;34.412;19.080;53.492;14.877;1:08.369;12.888;1:21.257;19.851;1:41.108;
47;1;26;1:41.134;0;;34.470;0;33.794;0;32.870;0;139.7;46:44.251;09:36:06.567;0:34.470;0:33.794;0:32.870;213.0;Parker DeLong;;Am;;TechSport;Toyota Gazoo Racing;FF;34.470;33.794;32.870;24.145;24.145;10.325;34.470;19.017;53.487;14.777;1:08.264;12.852;1:21.116;20.018;1:41.134;
5;1;1;1:47.518;0;;39.196;0;35.097;0;33.225;0;131.4;1:47.518;08:51:09.834;0:39.196;0:35.097;0:33.225;202.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;39.196;35.097;33.225;28.041;28.041;11.155;39.196;19.896;59.092;15.201;1:14.293;13.013;1:27.306;20.212;1:47.518;
5;1;2;1:44.751;0;;36.188;0;35.548;0;33.015;0;134.9;3:32.269;08:52:54.585;0:36.188;0:35.548;0:33.015;214.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;36.188;35.548;33.015;25.433;25.433;10.755;36.188;20.145;56.333;15.403;1:11.736;12.850;1:24.586;20.165;1:44.751;
5;1;3;1:42.611;0;;35.177;0;34.019;0;33.415;0;137.7;5:14.880;08:54:37.196;0:35.177;0:34.019;0:33.415;213.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.177;34.019;33.415;24.755;24.755;10.422;35.177;18.965;54.142;15.054;1:09.196;13.435;1:22.631;19.980;1:42.611;
5;1;4;1:42.719;0;;34.563;0;34.878;0;33.278;0;137.6;6:57.599;08:56:19.915;0:34.563;0:34.878;0:33.278;213.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.563;34.878;33.278;24.210;24.210;10.353;34.563;19.410;53.973;15.468;1:09.441;13.362;1:22.803;19.916;1:42.719;
5;1;5;1:41.323;0;;34.484;0;33.962;0;32.877;0;139.5;8:38.922;08:58:01.238;0:34.484;0:33.962;0:32.877;217.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.484;33.962;32.877;24.174;24.174;10.310;34.484;19.230;53.714;14.732;1:08.446;12.847;1:21.293;20.030;1:41.323;
5;1;6;1:42.826;0;;34.469;0;34.307;0;34.050;0;137.4;10:21.748;08:59:44.064;0:34.469;0:34.307;0:34.050;213.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.469;34.307;34.050;24.191;24.191;10.278;34.469;19.199;53.668;15.108;1:08.776;13.466;1:22.242;20.584;1:42.826;
5;1;7;1:43.399;0;;35.379;0;34.274;0;33.746;0;136.7;12:05.147;09:01:27.463;0:35.379;0:34.274;0:33.746;208.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.379;34.274;33.746;24.833;24.833;10.546;35.379;19.089;54.468;15.185;1:09.653;13.328;1:22.981;20.418;1:43.399;
5;1;8;1:42.341;0;;34.943;0;34.371;0;33.027;0;138.1;13:47.488;09:03:09.804;0:34.943;0:34.371;0:33.027;214.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.943;34.371;33.027;24.553;24.553;10.390;34.943;19.309;54.252;15.062;1:09.314;12.928;1:22.242;20.099;1:42.341;
5;1;9;1:41.370;0;;34.415;0;34.108;0;32.847;0;139.4;15:28.858;09:04:51.174;0:34.415;0:34.108;0:32.847;213.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.415;34.108;32.847;24.115;24.115;10.300;34.415;19.285;53.700;14.823;1:08.523;12.880;1:21.403;19.967;1:41.370;
5;1;10;1:41.599;0;;34.569;0;34.210;0;32.820;0;139.1;17:10.457;09:06:32.773;0:34.569;0:34.210;0:32.820;213.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.569;34.210;32.820;24.191;24.191;10.378;34.569;19.292;53.861;14.918;1:08.779;12.825;1:21.604;19.995;1:41.599;
5;1;11;1:41.603;0;;34.758;0;34.188;0;32.657;2;139.1;18:52.060;09:08:14.376;0:34.758;0:34.188;0:32.657;213.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;34.758;34.188;32.657;24.274;24.274;10.484;34.758;19.392;54.150;14.796;1:08.946;12.777;1:21.723;19.880;1:41.603;
5;1;12;2:07.314;0;;38.673;0;41.094;0;47.547;0;111.0;20:59.374;09:10:21.690;0:38.673;0:41.094;0:47.547;200.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;38.673;41.094;47.547;26.250;26.250;12.423;38.673;25.080;1:03.753;16.014;1:19.767;17.578;1:37.345;29.969;2:07.314;
5;1;13;2:33.778;0;;56.196;0;48.971;0;48.611;0;91.9;23:33.152;09:12:55.468;0:56.196;0:48.971;0:48.611;141.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;56.196;48.971;48.611;44.575;44.575;11.621;56.196;32.186;1:28.382;16.785;1:45.167;20.103;2:05.270;28.508;2:33.778;
5;1;14;2:26.118;0;;54.440;0;45.507;0;46.171;0;96.7;25:59.270;09:15:21.586;0:54.440;0:45.507;0:46.171;158.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;54.440;45.507;46.171;42.881;42.881;11.559;54.440;29.325;1:23.765;16.182;1:39.947;17.934;1:57.881;28.237;2:26.118;
5;1;15;2:10.612;0;;48.549;0;40.183;0;41.880;0;108.2;28:09.882;09:17:32.198;0:48.549;0:40.183;0:41.880;154.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;48.549;40.183;41.880;37.864;37.864;10.685;48.549;24.207;1:12.756;15.976;1:28.732;18.518;1:47.250;23.362;2:10.612;
5;1;16;1:43.528;0;;35.676;0;34.676;0;33.176;0;136.5;29:53.410;09:19:15.726;0:35.676;0:34.676;0:33.176;214.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.676;34.676;33.176;24.920;24.920;10.756;35.676;19.501;55.177;15.175;1:10.352;13.014;1:23.366;20.162;1:43.528;
5;1;17;1:41.763;0;;34.450;0;34.065;0;33.248;0;138.9;31:35.173;09:20:57.489;0:34.450;0:34.065;0:33.248;215.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.450;34.065;33.248;24.021;24.021;10.429;34.450;19.175;53.625;14.890;1:08.515;13.284;1:21.799;19.964;1:41.763;
5;1;18;1:41.045;0;;34.492;0;33.814;0;32.739;0;139.8;33:16.218;09:22:38.534;0:34.492;0:33.814;0:32.739;219.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.492;33.814;32.739;24.083;24.083;10.409;34.492;19.028;53.520;14.786;1:08.306;12.918;1:21.224;19.821;1:41.045;
5;1;19;1:42.604;0;;34.347;0;34.838;0;33.419;0;137.7;34:58.822;09:24:21.138;0:34.347;0:34.838;0:33.419;220.4;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.347;34.838;33.419;23.991;23.991;10.356;34.347;19.458;53.805;15.380;1:09.185;13.314;1:22.499;20.105;1:42.604;
5;1;20;1:41.417;0;;34.706;0;33.808;0;32.903;0;139.3;36:40.239;09:26:02.555;0:34.706;0:33.808;0:32.903;210.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.706;33.808;32.903;24.423;24.423;10.283;34.706;18.984;53.690;14.824;1:08.514;13.006;1:21.520;19.897;1:41.417;
5;1;21;1:41.426;0;;34.317;2;34.014;0;33.095;0;139.3;38:21.665;09:27:43.981;0:34.317;0:34.014;0:33.095;220.4;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.317;34.014;33.095;24.034;24.034;10.283;34.317;19.140;53.457;14.874;1:08.331;13.147;1:21.478;19.948;1:41.426;
5;1;22;1:40.989;2;;34.375;0;33.787;2;32.827;0;139.9;40:02.654;09:29:24.970;0:34.375;0:33.787;0:32.827;216.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.375;33.787;32.827;23.897;23.897;10.478;34.375;19.036;53.411;14.751;1:08.162;12.746;1:20.908;20.081;1:40.989;
5;1;23;1:41.350;0;;34.359;0;33.865;0;33.126;0;139.4;41:44.004;09:31:06.320;0:34.359;0:33.865;0:33.126;215.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.359;33.865;33.126;24.004;24.004;10.355;34.359;19.003;53.362;14.862;1:08.224;12.922;1:21.146;20.204;1:41.350;
5;1;24;1:43.747;0;;35.584;0;35.296;0;32.867;0;136.2;43:27.751;09:32:50.067;0:35.584;0:35.296;0:32.867;216.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.584;35.296;32.867;24.834;24.834;10.750;35.584;20.060;55.644;15.236;1:10.880;12.955;1:23.835;19.912;1:43.747;
5;1;25;1:42.738;0;;35.564;0;34.172;0;33.002;0;137.5;45:10.489;09:34:32.805;0:35.564;0:34.172;0:33.002;218.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.564;34.172;33.002;24.646;24.646;10.918;35.564;19.306;54.870;14.866;1:09.736;12.755;1:22.491;20.247;1:42.738;
5;1;26;1:42.186;0;;34.803;0;34.599;0;32.784;0;138.3;46:52.675;09:36:14.991;0:34.803;0:34.599;0:32.784;214.3;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;34.803;34.599;32.784;24.212;24.212;10.591;34.803;19.516;54.319;15.083;1:09.402;12.828;1:22.230;19.956;1:42.186;
51;1;1;1:51.814;0;;42.179;0;36.259;0;33.376;0;126.4;1:51.814;08:51:14.130;0:42.179;0:36.259;0:33.376;191.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;42.179;36.259;33.376;30.668;30.668;11.511;42.179;20.991;1:03.170;15.268;1:18.438;13.489;1:31.927;19.887;1:51.814;
51;1;2;1:43.829;0;;34.943;0;35.377;0;33.509;0;136.1;3:35.643;08:52:57.959;0:34.943;0:35.377;0:33.509;213.0;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.943;35.377;33.509;24.371;24.371;10.572;34.943;19.690;54.633;15.687;1:10.320;13.543;1:23.863;19.966;1:43.829;
51;1;3;1:42.613;0;;35.235;0;34.124;0;33.254;0;137.7;5:18.256;08:54:40.572;0:35.235;0:34.124;0:33.254;211.4;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;35.235;34.124;33.254;24.725;24.725;10.510;35.235;19.308;54.543;14.816;1:09.359;13.144;1:22.503;20.110;1:42.613;
51;1;4;1:41.191;0;;34.374;0;33.944;0;32.873;0;139.6;6:59.447;08:56:21.763;0:34.374;0:33.944;0:32.873;211.4;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.374;33.944;32.873;24.068;24.068;10.306;34.374;19.207;53.581;14.737;1:08.318;12.977;1:21.295;19.896;1:41.191;
51;1;5;1:42.397;0;;34.834;0;34.139;0;33.424;0;138.0;8:41.844;08:58:04.160;0:34.834;0:34.139;0:33.424;215.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.834;34.139;33.424;24.400;24.400;10.434;34.834;19.372;54.206;14.767;1:08.973;13.322;1:22.295;20.102;1:42.397;
51;1;6;1:42.767;0;;34.755;0;34.457;0;33.555;0;137.5;10:24.611;08:59:46.927;0:34.755;0:34.457;0:33.555;215.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.755;34.457;33.555;24.404;24.404;10.351;34.755;19.306;54.061;15.151;1:09.212;13.499;1:22.711;20.056;1:42.767;
51;1;7;1:41.709;0;;34.773;0;34.043;0;32.893;0;138.9;12:06.320;09:01:28.636;0:34.773;0:34.043;0:32.893;215.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.773;34.043;32.893;24.133;24.133;10.640;34.773;19.281;54.054;14.762;1:08.816;12.977;1:21.793;19.916;1:41.709;
51;1;8;1:43.146;0;;36.016;0;34.208;0;32.922;0;137.0;13:49.466;09:03:11.782;0:36.016;0:34.208;0:32.922;213.0;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;36.016;34.208;32.922;24.244;24.244;11.772;36.016;19.527;55.543;14.681;1:10.224;12.941;1:23.165;19.981;1:43.146;
51;1;9;1:41.144;0;;34.585;0;33.810;0;32.749;2;139.7;15:30.610;09:04:52.926;0:34.585;0:33.810;0:32.749;212.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;34.585;33.810;32.749;24.358;24.358;10.227;34.585;19.143;53.728;14.667;1:08.395;12.951;1:21.346;19.798;1:41.144;
